barcode,in_tissue,array_row,array_col,pxl_row_in_fullres,pxl_col_in_fullres
15um-047-016,1,47,16,1873,633
15um-047-017,1,47,17,1873,673
15um-047-018,1,47,18,1873,713
15um-047-019,1,47,19,1873,753
15um-047-020,1,47,20,1873,793
15um-047-021,1,47,21,1873,833
15um-047-022,1,47,22,1873,873
15um-047-023,1,47,23,1873,913
15um-047-024,1,47,24,1873,953
15um-047-025,1,47,25,1873,993
15um-047-026,1,47,26,1873,1033
15um-047-027,1,47,27,1873,1073
15um-047-028,1,47,28,1873,1113
15um-047-029,1,47,29,1873,1153
15um-047-030,1,47,30,1873,1193
15um-047-031,1,47,31,1873,1233
15um-047-032,1,47,32,1873,1273
15um-047-033,1,47,33,1873,1313
15um-047-034,1,47,34,1873,1353
15um-047-035,1,47,35,1873,1393
15um-047-036,1,47,36,1873,1433
15um-047-037,1,47,37,1873,1473
15um-047-038,1,47,38,1873,1513
15um-047-039,1,47,39,1873,1553
15um-047-040,1,47,40,1873,1593
15um-047-041,1,47,41,1873,1633
15um-047-042,1,47,42,1873,1673
15um-047-043,1,47,43,1873,1713
15um-047-044,1,47,44,1873,1753
15um-047-045,1,47,45,1873,1793
15um-047-046,1,47,46,1873,1833
15um-047-047,1,47,47,1873,1873
15um-047-048,1,47,48,1873,1913
15um-047-049,1,47,49,1873,1953
15um-047-050,1,47,50,1873,1993
15um-047-051,1,47,51,1873,2033
15um-047-052,1,47,52,1873,2073
15um-047-053,1,47,53,1873,2113
15um-047-054,1,47,54,1873,2153
15um-047-055,1,47,55,1873,2193
15um-047-056,1,47,56,1873,2233
15um-047-057,1,47,57,1873,2273
15um-047-058,1,47,58,1873,2313
15um-047-059,1,47,59,1873,2353
15um-047-060,1,47,60,1873,2393
15um-047-061,1,47,61,1873,2433
15um-047-062,1,47,62,1873,2473
15um-047-063,1,47,63,1873,2513
15um-047-064,1,47,64,1873,2553
15um-047-065,1,47,65,1873,2593
15um-047-066,1,47,66,1873,2633
15um-047-067,1,47,67,1873,2673
15um-047-068,1,47,68,1873,2713
15um-047-069,1,47,69,1873,2753
15um-047-070,1,47,70,1873,2793
15um-047-071,1,47,71,1873,2833
15um-047-072,1,47,72,1873,2873
15um-047-073,1,47,73,1873,2913
15um-047-074,1,47,74,1873,2953
15um-047-075,1,47,75,1873,2993
15um-047-076,1,47,76,1873,3033
15um-047-077,1,47,77,1873,3073
15um-047-078,1,47,78,1873,3113
15um-047-079,1,47,79,1873,3153
15um-047-080,1,47,80,1873,3193
15um-047-081,1,47,81,1873,3233
15um-047-082,1,47,82,1873,3273
15um-047-083,1,47,83,1873,3313
15um-047-084,1,47,84,1873,3353
15um-047-085,1,47,85,1873,3393
15um-047-086,1,47,86,1873,3433
15um-047-087,1,47,87,1873,3473
15um-047-088,1,47,88,1873,3513
15um-047-089,1,47,89,1873,3553
15um-047-090,1,47,90,1873,3593
15um-047-091,1,47,91,1873,3633
15um-047-092,1,47,92,1873,3673
15um-047-093,1,47,93,1873,3713
15um-047-094,1,47,94,1873,3753
15um-047-095,1,47,95,1873,3793
15um-047-096,1,47,96,1873,3833
15um-048-001,1,48,1,1913,33
15um-048-002,1,48,2,1913,73
15um-048-003,1,48,3,1913,113
15um-048-004,1,48,4,1913,153
15um-048-005,1,48,5,1913,193
15um-048-006,1,48,6,1913,233
15um-048-007,1,48,7,1913,273
15um-048-008,1,48,8,1913,313
15um-048-009,1,48,9,1913,353
15um-048-010,1,48,10,1913,393
15um-048-011,1,48,11,1913,433
15um-048-012,1,48,12,1913,473
15um-048-013,1,48,13,1913,513
15um-048-014,1,48,14,1913,553
15um-048-015,1,48,15,1913,593
15um-048-016,1,48,16,1913,633
15um-048-017,1,48,17,1913,673
15um-048-018,1,48,18,1913,713
15um-048-019,1,48,19,1913,753
15um-048-020,1,48,20,1913,793
15um-048-021,1,48,21,1913,833
15um-048-022,1,48,22,1913,873
15um-048-023,1,48,23,1913,913
15um-048-024,1,48,24,1913,953
15um-048-025,1,48,25,1913,993
15um-048-026,1,48,26,1913,1033
15um-048-027,1,48,27,1913,1073
15um-048-028,1,48,28,1913,1113
15um-048-029,1,48,29,1913,1153
15um-048-030,1,48,30,1913,1193
15um-048-031,1,48,31,1913,1233
15um-048-032,1,48,32,1913,1273
15um-048-033,1,48,33,1913,1313
15um-048-034,1,48,34,1913,1353
15um-048-035,1,48,35,1913,1393
15um-048-036,1,48,36,1913,1433
15um-048-037,1,48,37,1913,1473
15um-048-038,1,48,38,1913,1513
15um-048-039,1,48,39,1913,1553
15um-048-040,1,48,40,1913,1593
15um-048-041,1,48,41,1913,1633
15um-048-042,1,48,42,1913,1673
15um-048-043,1,48,43,1913,1713
15um-048-044,1,48,44,1913,1753
15um-048-045,1,48,45,1913,1793
15um-048-046,1,48,46,1913,1833
15um-048-047,1,48,47,1913,1873
15um-048-048,1,48,48,1913,1913
15um-048-049,1,48,49,1913,1953
15um-048-050,1,48,50,1913,1993
15um-048-051,1,48,51,1913,2033
15um-048-052,1,48,52,1913,2073
15um-048-053,1,48,53,1913,2113
15um-048-054,1,48,54,1913,2153
15um-048-055,1,48,55,1913,2193
15um-048-056,1,48,56,1913,2233
15um-048-057,1,48,57,1913,2273
15um-048-058,1,48,58,1913,2313
15um-048-059,1,48,59,1913,2353
15um-048-060,1,48,60,1913,2393
15um-048-061,1,48,61,1913,2433
15um-048-062,1,48,62,1913,2473
15um-048-063,1,48,63,1913,2513
15um-048-064,1,48,64,1913,2553
15um-048-065,1,48,65,1913,2593
15um-048-066,1,48,66,1913,2633
15um-048-067,1,48,67,1913,2673
15um-048-068,1,48,68,1913,2713
15um-048-069,1,48,69,1913,2753
15um-048-070,1,48,70,1913,2793
15um-048-071,1,48,71,1913,2833
15um-048-072,1,48,72,1913,2873
15um-048-073,1,48,73,1913,2913
15um-048-074,1,48,74,1913,2953
15um-048-075,1,48,75,1913,2993
15um-048-076,1,48,76,1913,3033
15um-048-077,1,48,77,1913,3073
15um-048-078,1,48,78,1913,3113
15um-048-079,1,48,79,1913,3153
15um-048-080,1,48,80,1913,3193
15um-048-081,1,48,81,1913,3233
15um-048-082,1,48,82,1913,3273
15um-048-083,1,48,83,1913,3313
15um-048-084,1,48,84,1913,3353
15um-048-085,1,48,85,1913,3393
15um-048-086,1,48,86,1913,3433
15um-048-087,1,48,87,1913,3473
15um-048-088,1,48,88,1913,3513
15um-048-089,1,48,89,1913,3553
15um-048-090,1,48,90,1913,3593
15um-048-091,1,48,91,1913,3633
15um-048-092,1,48,92,1913,3673
15um-048-093,1,48,93,1913,3713
15um-048-094,1,48,94,1913,3753
15um-048-095,1,48,95,1913,3793
15um-048-096,1,48,96,1913,3833
15um-049-001,1,49,1,1953,33
15um-049-002,1,49,2,1953,73
15um-049-003,1,49,3,1953,113
15um-049-004,1,49,4,1953,153
15um-049-005,1,49,5,1953,193
15um-049-006,1,49,6,1953,233
15um-049-007,1,49,7,1953,273
15um-049-008,1,49,8,1953,313
15um-049-009,1,49,9,1953,353
15um-049-010,1,49,10,1953,393
15um-049-011,1,49,11,1953,433
15um-049-012,1,49,12,1953,473
15um-049-013,1,49,13,1953,513
15um-049-014,1,49,14,1953,553
15um-049-015,1,49,15,1953,593
15um-049-016,1,49,16,1953,633
15um-049-017,1,49,17,1953,673
15um-049-018,1,49,18,1953,713
15um-049-019,1,49,19,1953,753
15um-049-020,1,49,20,1953,793
15um-049-021,1,49,21,1953,833
15um-049-022,1,49,22,1953,873
15um-049-023,1,49,23,1953,913
15um-049-024,1,49,24,1953,953
15um-049-025,1,49,25,1953,993
15um-049-026,1,49,26,1953,1033
15um-049-027,1,49,27,1953,1073
15um-049-028,1,49,28,1953,1113
15um-049-029,1,49,29,1953,1153
15um-049-030,1,49,30,1953,1193
15um-049-031,1,49,31,1953,1233
15um-049-032,1,49,32,1953,1273
15um-049-033,1,49,33,1953,1313
15um-049-034,1,49,34,1953,1353
15um-049-035,1,49,35,1953,1393
15um-049-036,1,49,36,1953,1433
15um-049-037,1,49,37,1953,1473
15um-049-038,1,49,38,1953,1513
15um-049-039,1,49,39,1953,1553
15um-049-040,1,49,40,1953,1593
15um-049-041,1,49,41,1953,1633
15um-049-042,1,49,42,1953,1673
15um-049-043,1,49,43,1953,1713
15um-049-044,1,49,44,1953,1753
15um-049-045,1,49,45,1953,1793
15um-049-046,1,49,46,1953,1833
15um-049-047,1,49,47,1953,1873
15um-049-048,1,49,48,1953,1913
15um-049-049,1,49,49,1953,1953
15um-049-050,1,49,50,1953,1993
15um-049-051,1,49,51,1953,2033
15um-049-052,1,49,52,1953,2073
15um-049-053,1,49,53,1953,2113
15um-049-054,1,49,54,1953,2153
15um-049-055,1,49,55,1953,2193
15um-049-056,1,49,56,1953,2233
15um-049-057,1,49,57,1953,2273
15um-049-058,1,49,58,1953,2313
15um-049-059,1,49,59,1953,2353
15um-049-060,1,49,60,1953,2393
15um-049-061,1,49,61,1953,2433
15um-049-062,1,49,62,1953,2473
15um-049-063,1,49,63,1953,2513
15um-049-064,1,49,64,1953,2553
15um-049-065,1,49,65,1953,2593
15um-049-066,1,49,66,1953,2633
15um-049-067,1,49,67,1953,2673
15um-049-068,1,49,68,1953,2713
15um-049-069,1,49,69,1953,2753
15um-049-070,1,49,70,1953,2793
15um-049-071,1,49,71,1953,2833
15um-049-072,1,49,72,1953,2873
15um-049-073,1,49,73,1953,2913
15um-049-074,1,49,74,1953,2953
15um-049-075,1,49,75,1953,2993
15um-049-076,1,49,76,1953,3033
15um-049-077,1,49,77,1953,3073
15um-049-078,1,49,78,1953,3113
15um-049-079,1,49,79,1953,3153
15um-049-080,1,49,80,1953,3193
15um-049-081,1,49,81,1953,3233
15um-049-082,1,49,82,1953,3273
15um-049-083,1,49,83,1953,3313
15um-049-084,1,49,84,1953,3353
15um-049-085,1,49,85,1953,3393
15um-049-086,1,49,86,1953,3433
15um-049-087,1,49,87,1953,3473
15um-049-088,1,49,88,1953,3513
15um-049-089,1,49,89,1953,3553
15um-049-090,1,49,90,1953,3593
15um-049-091,1,49,91,1953,3633
15um-049-092,1,49,92,1953,3673
15um-049-093,1,49,93,1953,3713
15um-049-094,1,49,94,1953,3753
15um-049-095,1,49,95,1953,3793
15um-049-096,1,49,96,1953,3833
15um-050-001,1,50,1,1993,33
15um-050-002,1,50,2,1993,73
15um-050-003,1,50,3,1993,113
15um-050-004,1,50,4,1993,153
15um-050-005,1,50,5,1993,193
15um-050-006,1,50,6,1993,233
15um-050-007,1,50,7,1993,273
15um-050-008,1,50,8,1993,313
15um-050-009,1,50,9,1993,353
15um-050-010,1,50,10,1993,393
15um-050-011,1,50,11,1993,433
15um-050-012,1,50,12,1993,473
15um-050-013,1,50,13,1993,513
15um-050-014,1,50,14,1993,553
15um-050-015,1,50,15,1993,593
15um-050-016,1,50,16,1993,633
15um-050-017,1,50,17,1993,673
15um-050-018,1,50,18,1993,713
15um-050-019,1,50,19,1993,753
15um-050-020,1,50,20,1993,793
15um-050-021,1,50,21,1993,833
15um-050-022,1,50,22,1993,873
15um-050-023,1,50,23,1993,913
15um-050-024,1,50,24,1993,953
15um-050-025,1,50,25,1993,993
15um-050-026,1,50,26,1993,1033
15um-050-027,1,50,27,1993,1073
15um-050-028,1,50,28,1993,1113
15um-050-029,1,50,29,1993,1153
15um-050-030,1,50,30,1993,1193
15um-050-031,1,50,31,1993,1233
15um-050-032,1,50,32,1993,1273
15um-050-033,1,50,33,1993,1313
15um-050-034,1,50,34,1993,1353
15um-050-035,1,50,35,1993,1393
15um-050-036,1,50,36,1993,1433
15um-050-037,1,50,37,1993,1473
15um-050-038,1,50,38,1993,1513
15um-050-039,1,50,39,1993,1553
15um-050-040,1,50,40,1993,1593
15um-050-041,1,50,41,1993,1633
15um-050-042,1,50,42,1993,1673
15um-050-043,1,50,43,1993,1713
15um-050-044,1,50,44,1993,1753
15um-050-045,1,50,45,1993,1793
15um-050-046,1,50,46,1993,1833
15um-050-047,1,50,47,1993,1873
15um-050-048,1,50,48,1993,1913
15um-050-049,1,50,49,1993,1953
15um-050-050,1,50,50,1993,1993
15um-050-051,1,50,51,1993,2033
15um-050-052,1,50,52,1993,2073
15um-050-053,1,50,53,1993,2113
15um-050-054,1,50,54,1993,2153
15um-050-055,1,50,55,1993,2193
15um-050-056,1,50,56,1993,2233
15um-050-057,1,50,57,1993,2273
15um-050-058,1,50,58,1993,2313
15um-050-059,1,50,59,1993,2353
15um-050-060,1,50,60,1993,2393
15um-050-061,1,50,61,1993,2433
15um-050-062,1,50,62,1993,2473
15um-050-063,1,50,63,1993,2513
15um-050-064,1,50,64,1993,2553
15um-050-065,1,50,65,1993,2593
15um-050-066,1,50,66,1993,2633
15um-050-067,1,50,67,1993,2673
15um-050-068,1,50,68,1993,2713
15um-050-069,1,50,69,1993,2753
15um-050-070,1,50,70,1993,2793
15um-050-071,1,50,71,1993,2833
15um-050-072,1,50,72,1993,2873
15um-050-073,1,50,73,1993,2913
15um-050-074,1,50,74,1993,2953
15um-050-075,1,50,75,1993,2993
15um-050-076,1,50,76,1993,3033
15um-050-077,1,50,77,1993,3073
15um-050-078,1,50,78,1993,3113
15um-050-079,1,50,79,1993,3153
15um-050-080,1,50,80,1993,3193
15um-050-081,1,50,81,1993,3233
15um-050-082,1,50,82,1993,3273
15um-050-083,1,50,83,1993,3313
15um-050-084,1,50,84,1993,3353
15um-050-085,1,50,85,1993,3393
15um-050-086,1,50,86,1993,3433
15um-050-087,1,50,87,1993,3473
15um-050-088,1,50,88,1993,3513
15um-050-089,1,50,89,1993,3553
15um-050-090,1,50,90,1993,3593
15um-050-091,1,50,91,1993,3633
15um-050-092,1,50,92,1993,3673
15um-050-093,1,50,93,1993,3713
15um-050-094,1,50,94,1993,3753
15um-050-095,1,50,95,1993,3793
15um-050-096,1,50,96,1993,3833
15um-051-001,1,51,1,2033,33
15um-051-002,1,51,2,2033,73
15um-051-003,1,51,3,2033,113
15um-051-004,1,51,4,2033,153
15um-051-005,1,51,5,2033,193
15um-051-006,1,51,6,2033,233
15um-051-007,1,51,7,2033,273
15um-051-008,1,51,8,2033,313
15um-051-009,1,51,9,2033,353
15um-051-010,1,51,10,2033,393
15um-051-011,1,51,11,2033,433
15um-051-012,1,51,12,2033,473
15um-051-013,1,51,13,2033,513
15um-051-014,1,51,14,2033,553
15um-051-015,1,51,15,2033,593
15um-051-016,1,51,16,2033,633
15um-051-017,1,51,17,2033,673
15um-051-018,1,51,18,2033,713
15um-051-019,1,51,19,2033,753
15um-051-020,1,51,20,2033,793
15um-051-021,1,51,21,2033,833
15um-051-022,1,51,22,2033,873
15um-051-023,1,51,23,2033,913
15um-051-024,1,51,24,2033,953
15um-051-025,1,51,25,2033,993
15um-051-026,1,51,26,2033,1033
15um-051-027,1,51,27,2033,1073
15um-051-028,1,51,28,2033,1113
15um-051-029,1,51,29,2033,1153
15um-051-030,1,51,30,2033,1193
15um-051-031,1,51,31,2033,1233
15um-051-032,1,51,32,2033,1273
15um-051-033,1,51,33,2033,1313
15um-051-034,1,51,34,2033,1353
15um-051-035,1,51,35,2033,1393
15um-051-036,1,51,36,2033,1433
15um-051-037,1,51,37,2033,1473
15um-051-038,1,51,38,2033,1513
15um-051-039,1,51,39,2033,1553
15um-051-040,1,51,40,2033,1593
15um-051-041,1,51,41,2033,1633
15um-051-042,1,51,42,2033,1673
15um-051-043,1,51,43,2033,1713
15um-051-044,1,51,44,2033,1753
15um-051-045,1,51,45,2033,1793
15um-051-046,1,51,46,2033,1833
15um-051-047,1,51,47,2033,1873
15um-051-048,1,51,48,2033,1913
15um-051-049,1,51,49,2033,1953
15um-051-050,1,51,50,2033,1993
15um-051-051,1,51,51,2033,2033
15um-051-052,1,51,52,2033,2073
15um-051-053,1,51,53,2033,2113
15um-051-054,1,51,54,2033,2153
15um-051-055,1,51,55,2033,2193
15um-051-056,1,51,56,2033,2233
15um-051-057,1,51,57,2033,2273
15um-051-058,1,51,58,2033,2313
15um-051-059,1,51,59,2033,2353
15um-051-060,1,51,60,2033,2393
15um-051-061,1,51,61,2033,2433
15um-051-062,1,51,62,2033,2473
15um-051-063,1,51,63,2033,2513
15um-051-064,1,51,64,2033,2553
15um-051-065,1,51,65,2033,2593
15um-051-066,1,51,66,2033,2633
15um-051-067,1,51,67,2033,2673
15um-051-068,1,51,68,2033,2713
15um-051-069,1,51,69,2033,2753
15um-051-070,1,51,70,2033,2793
15um-051-071,1,51,71,2033,2833
15um-051-072,1,51,72,2033,2873
15um-051-073,1,51,73,2033,2913
15um-051-074,1,51,74,2033,2953
15um-051-075,1,51,75,2033,2993
15um-051-076,1,51,76,2033,3033
15um-051-077,1,51,77,2033,3073
15um-051-078,1,51,78,2033,3113
15um-051-079,1,51,79,2033,3153
15um-051-080,1,51,80,2033,3193
15um-051-081,1,51,81,2033,3233
15um-051-082,1,51,82,2033,3273
15um-051-083,1,51,83,2033,3313
15um-051-084,1,51,84,2033,3353
15um-051-085,1,51,85,2033,3393
15um-051-086,1,51,86,2033,3433
15um-051-087,1,51,87,2033,3473
15um-051-088,1,51,88,2033,3513
15um-051-089,1,51,89,2033,3553
15um-051-090,1,51,90,2033,3593
15um-051-091,1,51,91,2033,3633
15um-051-092,1,51,92,2033,3673
15um-051-093,1,51,93,2033,3713
15um-051-094,1,51,94,2033,3753
15um-051-095,1,51,95,2033,3793
15um-051-096,1,51,96,2033,3833
15um-052-001,1,52,1,2073,33
15um-052-002,1,52,2,2073,73
15um-052-003,1,52,3,2073,113
15um-052-004,1,52,4,2073,153
15um-052-005,1,52,5,2073,193
15um-052-006,1,52,6,2073,233
15um-052-007,1,52,7,2073,273
15um-052-008,1,52,8,2073,313
15um-052-009,1,52,9,2073,353
15um-052-010,1,52,10,2073,393
15um-052-011,1,52,11,2073,433
15um-052-012,1,52,12,2073,473
15um-052-013,1,52,13,2073,513
15um-052-014,1,52,14,2073,553
15um-052-015,1,52,15,2073,593
15um-052-016,1,52,16,2073,633
15um-052-017,1,52,17,2073,673
15um-052-018,1,52,18,2073,713
15um-052-019,1,52,19,2073,753
15um-052-020,1,52,20,2073,793
15um-052-021,1,52,21,2073,833
15um-052-022,1,52,22,2073,873
15um-052-023,1,52,23,2073,913
15um-052-024,1,52,24,2073,953
15um-052-025,1,52,25,2073,993
15um-052-026,1,52,26,2073,1033
15um-052-027,1,52,27,2073,1073
15um-052-028,1,52,28,2073,1113
15um-052-029,1,52,29,2073,1153
15um-052-030,1,52,30,2073,1193
15um-052-031,1,52,31,2073,1233
15um-052-032,1,52,32,2073,1273
15um-052-033,1,52,33,2073,1313
15um-052-034,1,52,34,2073,1353
15um-052-035,1,52,35,2073,1393
15um-052-036,1,52,36,2073,1433
15um-052-037,1,52,37,2073,1473
15um-052-038,1,52,38,2073,1513
15um-052-039,1,52,39,2073,1553
15um-052-040,1,52,40,2073,1593
15um-052-041,1,52,41,2073,1633
15um-052-042,1,52,42,2073,1673
15um-052-043,1,52,43,2073,1713
15um-052-044,1,52,44,2073,1753
15um-052-045,1,52,45,2073,1793
15um-052-046,1,52,46,2073,1833
15um-052-047,1,52,47,2073,1873
15um-052-048,1,52,48,2073,1913
15um-052-049,1,52,49,2073,1953
15um-052-050,1,52,50,2073,1993
15um-052-051,1,52,51,2073,2033
15um-052-052,1,52,52,2073,2073
15um-052-053,1,52,53,2073,2113
15um-052-054,1,52,54,2073,2153
15um-052-055,1,52,55,2073,2193
15um-052-056,1,52,56,2073,2233
15um-052-057,1,52,57,2073,2273
15um-052-058,1,52,58,2073,2313
15um-052-059,1,52,59,2073,2353
15um-052-060,1,52,60,2073,2393
15um-052-061,1,52,61,2073,2433
15um-052-062,1,52,62,2073,2473
15um-052-063,1,52,63,2073,2513
15um-052-064,1,52,64,2073,2553
15um-052-065,1,52,65,2073,2593
15um-052-066,1,52,66,2073,2633
15um-052-067,1,52,67,2073,2673
15um-052-068,1,52,68,2073,2713
15um-052-069,1,52,69,2073,2753
15um-052-070,1,52,70,2073,2793
15um-052-071,1,52,71,2073,2833
15um-052-072,1,52,72,2073,2873
15um-052-073,1,52,73,2073,2913
15um-052-074,1,52,74,2073,2953
15um-052-075,1,52,75,2073,2993
15um-052-076,1,52,76,2073,3033
15um-052-077,1,52,77,2073,3073
15um-052-078,1,52,78,2073,3113
15um-052-079,1,52,79,2073,3153
15um-052-080,1,52,80,2073,3193
15um-052-081,1,52,81,2073,3233
15um-052-082,1,52,82,2073,3273
15um-052-083,1,52,83,2073,3313
15um-052-084,1,52,84,2073,3353
15um-052-085,1,52,85,2073,3393
15um-052-086,1,52,86,2073,3433
15um-052-087,1,52,87,2073,3473
15um-052-088,1,52,88,2073,3513
15um-052-089,1,52,89,2073,3553
15um-052-090,1,52,90,2073,3593
15um-052-091,1,52,91,2073,3633
15um-052-092,1,52,92,2073,3673
15um-052-093,1,52,93,2073,3713
15um-052-094,1,52,94,2073,3753
15um-052-095,1,52,95,2073,3793
15um-052-096,1,52,96,2073,3833
15um-053-001,1,53,1,2113,33
15um-053-002,1,53,2,2113,73
15um-053-003,1,53,3,2113,113
15um-053-004,1,53,4,2113,153
15um-053-005,1,53,5,2113,193
15um-053-006,1,53,6,2113,233
15um-053-007,1,53,7,2113,273
15um-053-008,1,53,8,2113,313
15um-053-009,1,53,9,2113,353
15um-053-010,1,53,10,2113,393
15um-053-011,1,53,11,2113,433
15um-053-012,1,53,12,2113,473
15um-053-013,1,53,13,2113,513
15um-053-014,1,53,14,2113,553
15um-053-015,1,53,15,2113,593
15um-053-016,1,53,16,2113,633
15um-053-017,1,53,17,2113,673
15um-053-018,1,53,18,2113,713
15um-053-019,1,53,19,2113,753
15um-053-020,1,53,20,2113,793
15um-053-021,1,53,21,2113,833
15um-053-022,1,53,22,2113,873
15um-053-023,1,53,23,2113,913
15um-053-024,1,53,24,2113,953
15um-053-025,1,53,25,2113,993
15um-053-026,1,53,26,2113,1033
15um-053-027,1,53,27,2113,1073
15um-053-028,1,53,28,2113,1113
15um-053-029,1,53,29,2113,1153
15um-053-030,1,53,30,2113,1193
15um-053-031,1,53,31,2113,1233
15um-053-032,1,53,32,2113,1273
15um-053-033,1,53,33,2113,1313
15um-053-034,1,53,34,2113,1353
15um-053-035,1,53,35,2113,1393
15um-053-036,1,53,36,2113,1433
15um-053-037,1,53,37,2113,1473
15um-053-038,1,53,38,2113,1513
15um-053-039,1,53,39,2113,1553
15um-053-040,1,53,40,2113,1593
15um-053-041,1,53,41,2113,1633
15um-053-042,1,53,42,2113,1673
15um-053-043,1,53,43,2113,1713
15um-053-044,1,53,44,2113,1753
15um-053-045,1,53,45,2113,1793
15um-053-046,1,53,46,2113,1833
15um-053-047,1,53,47,2113,1873
15um-053-048,1,53,48,2113,1913
15um-053-049,1,53,49,2113,1953
15um-053-050,1,53,50,2113,1993
15um-053-051,1,53,51,2113,2033
15um-053-052,1,53,52,2113,2073
15um-053-053,1,53,53,2113,2113
15um-053-054,1,53,54,2113,2153
15um-053-055,1,53,55,2113,2193
15um-053-056,1,53,56,2113,2233
15um-053-057,1,53,57,2113,2273
15um-053-058,1,53,58,2113,2313
15um-053-059,1,53,59,2113,2353
15um-053-060,1,53,60,2113,2393
15um-053-061,1,53,61,2113,2433
15um-053-062,1,53,62,2113,2473
15um-053-063,1,53,63,2113,2513
15um-053-064,1,53,64,2113,2553
15um-053-065,1,53,65,2113,2593
15um-053-066,1,53,66,2113,2633
15um-053-067,1,53,67,2113,2673
15um-053-068,1,53,68,2113,2713
15um-053-069,1,53,69,2113,2753
15um-053-070,1,53,70,2113,2793
15um-053-071,1,53,71,2113,2833
15um-053-072,1,53,72,2113,2873
15um-053-073,1,53,73,2113,2913
15um-053-074,1,53,74,2113,2953
15um-053-075,1,53,75,2113,2993
15um-053-076,1,53,76,2113,3033
15um-053-077,1,53,77,2113,3073
15um-053-078,1,53,78,2113,3113
15um-053-079,1,53,79,2113,3153
15um-053-080,1,53,80,2113,3193
15um-053-081,1,53,81,2113,3233
15um-053-082,1,53,82,2113,3273
15um-053-083,1,53,83,2113,3313
15um-053-084,1,53,84,2113,3353
15um-053-085,1,53,85,2113,3393
15um-053-086,1,53,86,2113,3433
15um-053-087,1,53,87,2113,3473
15um-053-088,1,53,88,2113,3513
15um-053-089,1,53,89,2113,3553
15um-053-090,1,53,90,2113,3593
15um-053-091,1,53,91,2113,3633
15um-053-092,1,53,92,2113,3673
15um-053-093,1,53,93,2113,3713
15um-053-094,1,53,94,2113,3753
15um-053-095,1,53,95,2113,3793
15um-053-096,1,53,96,2113,3833
15um-054-001,1,54,1,2153,33
15um-054-002,1,54,2,2153,73
15um-054-003,1,54,3,2153,113
15um-054-004,1,54,4,2153,153
15um-054-005,1,54,5,2153,193
15um-054-006,1,54,6,2153,233
15um-054-007,1,54,7,2153,273
15um-054-008,1,54,8,2153,313
15um-054-009,1,54,9,2153,353
15um-054-010,1,54,10,2153,393
15um-054-011,1,54,11,2153,433
15um-054-012,1,54,12,2153,473
15um-054-013,1,54,13,2153,513
15um-054-014,1,54,14,2153,553
15um-054-015,1,54,15,2153,593
15um-054-016,1,54,16,2153,633
15um-054-017,1,54,17,2153,673
15um-054-018,1,54,18,2153,713
15um-054-019,1,54,19,2153,753
15um-054-020,1,54,20,2153,793
15um-054-021,1,54,21,2153,833
15um-054-022,1,54,22,2153,873
15um-054-023,1,54,23,2153,913
15um-054-024,1,54,24,2153,953
15um-054-025,1,54,25,2153,993
15um-054-026,1,54,26,2153,1033
15um-054-027,1,54,27,2153,1073
15um-054-028,1,54,28,2153,1113
15um-054-029,1,54,29,2153,1153
15um-054-030,1,54,30,2153,1193
15um-054-031,1,54,31,2153,1233
15um-054-032,1,54,32,2153,1273
15um-054-033,1,54,33,2153,1313
15um-054-034,1,54,34,2153,1353
15um-054-035,1,54,35,2153,1393
15um-054-036,1,54,36,2153,1433
15um-054-037,1,54,37,2153,1473
15um-054-038,1,54,38,2153,1513
15um-054-039,1,54,39,2153,1553
15um-054-040,1,54,40,2153,1593
15um-054-041,1,54,41,2153,1633
15um-054-042,1,54,42,2153,1673
15um-054-043,1,54,43,2153,1713
15um-054-044,1,54,44,2153,1753
15um-054-045,1,54,45,2153,1793
15um-054-046,1,54,46,2153,1833
15um-054-047,1,54,47,2153,1873
15um-054-048,1,54,48,2153,1913
15um-054-049,1,54,49,2153,1953
15um-054-050,1,54,50,2153,1993
15um-054-051,1,54,51,2153,2033
15um-054-052,1,54,52,2153,2073
15um-054-053,1,54,53,2153,2113
15um-054-054,1,54,54,2153,2153
15um-054-055,1,54,55,2153,2193
15um-054-056,1,54,56,2153,2233
15um-054-057,1,54,57,2153,2273
15um-054-058,1,54,58,2153,2313
15um-054-059,1,54,59,2153,2353
15um-054-060,1,54,60,2153,2393
15um-054-061,1,54,61,2153,2433
15um-054-062,1,54,62,2153,2473
15um-054-063,1,54,63,2153,2513
15um-054-064,1,54,64,2153,2553
15um-054-065,1,54,65,2153,2593
15um-054-066,1,54,66,2153,2633
15um-054-067,1,54,67,2153,2673
15um-054-068,1,54,68,2153,2713
15um-054-069,1,54,69,2153,2753
15um-054-070,1,54,70,2153,2793
15um-054-071,1,54,71,2153,2833
15um-054-072,1,54,72,2153,2873
15um-054-073,1,54,73,2153,2913
15um-054-074,1,54,74,2153,2953
15um-054-075,1,54,75,2153,2993
15um-054-076,1,54,76,2153,3033
15um-054-077,1,54,77,2153,3073
15um-054-078,1,54,78,2153,3113
15um-054-079,1,54,79,2153,3153
15um-054-080,1,54,80,2153,3193
15um-054-081,1,54,81,2153,3233
15um-054-082,1,54,82,2153,3273
15um-054-083,1,54,83,2153,3313
15um-054-084,1,54,84,2153,3353
15um-054-085,1,54,85,2153,3393
15um-054-086,1,54,86,2153,3433
15um-054-087,1,54,87,2153,3473
