barcode,in_tissue,array_row,array_col,pxl_row_in_fullres,pxl_col_in_fullres
50um-053-029,1,53,29,5275,2875
50um-053-030,1,53,30,5275,2975
50um-053-031,1,53,31,5275,3075
50um-053-032,1,53,32,5275,3175
50um-053-033,1,53,33,5275,3275
50um-053-034,1,53,34,5275,3375
50um-053-035,1,53,35,5275,3475
50um-053-036,1,53,36,5275,3575
50um-053-037,1,53,37,5275,3675
50um-053-038,1,53,38,5275,3775
50um-053-039,1,53,39,5275,3875
50um-053-040,1,53,40,5275,3975
50um-053-041,1,53,41,5275,4075
50um-053-042,1,53,42,5275,4175
50um-053-043,1,53,43,5275,4275
50um-053-044,1,53,44,5275,4375
50um-053-045,1,53,45,5275,4475
50um-053-046,1,53,46,5275,4575
50um-053-047,1,53,47,5275,4675
50um-053-048,1,53,48,5275,4775
50um-053-049,1,53,49,5275,4875
50um-053-050,1,53,50,5275,4975
50um-053-051,1,53,51,5275,5075
50um-053-052,1,53,52,5275,5175
50um-053-053,1,53,53,5275,5275
50um-053-054,1,53,54,5275,5375
50um-053-055,1,53,55,5275,5475
50um-053-056,1,53,56,5275,5575
50um-053-057,1,53,57,5275,5675
50um-053-058,1,53,58,5275,5775
50um-053-059,1,53,59,5275,5875
50um-053-060,1,53,60,5275,5975
50um-053-061,1,53,61,5275,6075
50um-053-062,1,53,62,5275,6175
50um-053-063,1,53,63,5275,6275
50um-053-064,1,53,64,5275,6375
50um-054-001,1,54,1,5375,75
50um-054-002,1,54,2,5375,175
50um-054-003,1,54,3,5375,275
50um-054-004,1,54,4,5375,375
50um-054-005,1,54,5,5375,475
50um-054-006,1,54,6,5375,575
50um-054-007,1,54,7,5375,675
50um-054-008,1,54,8,5375,775
50um-054-009,1,54,9,5375,875
50um-054-010,1,54,10,5375,975
50um-054-011,1,54,11,5375,1075
50um-054-012,1,54,12,5375,1175
50um-054-013,1,54,13,5375,1275
50um-054-014,1,54,14,5375,1375
50um-054-015,1,54,15,5375,1475
50um-054-016,1,54,16,5375,1575
50um-054-017,1,54,17,5375,1675
50um-054-018,1,54,18,5375,1775
50um-054-019,1,54,19,5375,1875
50um-054-020,1,54,20,5375,1975
50um-054-021,1,54,21,5375,2075
50um-054-022,1,54,22,5375,2175
50um-054-023,1,54,23,5375,2275
50um-054-024,1,54,24,5375,2375
50um-054-025,1,54,25,5375,2475
50um-054-026,1,54,26,5375,2575
50um-054-027,1,54,27,5375,2675
50um-054-028,1,54,28,5375,2775
50um-054-029,1,54,29,5375,2875
50um-054-030,1,54,30,5375,2975
50um-054-031,1,54,31,5375,3075
50um-054-032,1,54,32,5375,3175
50um-054-033,1,54,33,5375,3275
50um-054-034,1,54,34,5375,3375
50um-054-035,1,54,35,5375,3475
50um-054-036,1,54,36,5375,3575
50um-054-037,1,54,37,5375,3675
50um-054-038,1,54,38,5375,3775
50um-054-039,1,54,39,5375,3875
50um-054-040,1,54,40,5375,3975
50um-054-041,1,54,41,5375,4075
50um-054-042,1,54,42,5375,4175
50um-054-043,1,54,43,5375,4275
50um-054-044,1,54,44,5375,4375
50um-054-045,1,54,45,5375,4475
50um-054-046,1,54,46,5375,4575
50um-054-047,1,54,47,5375,4675
50um-054-048,1,54,48,5375,4775
50um-054-049,1,54,49,5375,4875
50um-054-050,1,54,50,5375,4975
50um-054-051,1,54,51,5375,5075
50um-054-052,1,54,52,5375,5175
50um-054-053,1,54,53,5375,5275
50um-054-054,1,54,54,5375,5375
50um-054-055,1,54,55,5375,5475
50um-054-056,1,54,56,5375,5575
50um-054-057,1,54,57,5375,5675
50um-054-058,1,54,58,5375,5775
50um-054-059,1,54,59,5375,5875
50um-054-060,1,54,60,5375,5975
50um-054-061,1,54,61,5375,6075
50um-054-062,1,54,62,5375,6175
50um-054-063,1,54,63,5375,6275
50um-054-064,1,54,64,5375,6375
50um-055-001,1,55,1,5475,75
50um-055-002,1,55,2,5475,175
50um-055-003,1,55,3,5475,275
50um-055-004,1,55,4,5475,375
50um-055-005,1,55,5,5475,475
50um-055-006,1,55,6,5475,575
50um-055-007,1,55,7,5475,675
50um-055-008,1,55,8,5475,775
50um-055-009,1,55,9,5475,875
50um-055-010,1,55,10,5475,975
50um-055-011,1,55,11,5475,1075
50um-055-012,1,55,12,5475,1175
50um-055-013,1,55,13,5475,1275
50um-055-014,1,55,14,5475,1375
50um-055-015,1,55,15,5475,1475
50um-055-016,1,55,16,5475,1575
50um-055-017,1,55,17,5475,1675
50um-055-018,1,55,18,5475,1775
50um-055-019,1,55,19,5475,1875
50um-055-020,1,55,20,5475,1975
50um-055-021,1,55,21,5475,2075
50um-055-022,1,55,22,5475,2175
50um-055-023,1,55,23,5475,2275
50um-055-024,1,55,24,5475,2375
50um-055-025,1,55,25,5475,2475
50um-055-026,1,55,26,5475,2575
50um-055-027,1,55,27,5475,2675
50um-055-028,1,55,28,5475,2775
50um-055-029,1,55,29,5475,2875
50um-055-030,1,55,30,5475,2975
50um-055-031,1,55,31,5475,3075
50um-055-032,1,55,32,5475,3175
50um-055-033,1,55,33,5475,3275
50um-055-034,1,55,34,5475,3375
50um-055-035,1,55,35,5475,3475
50um-055-036,1,55,36,5475,3575
50um-055-037,1,55,37,5475,3675
50um-055-038,1,55,38,5475,3775
50um-055-039,1,55,39,5475,3875
50um-055-040,1,55,40,5475,3975
50um-055-041,1,55,41,5475,4075
50um-055-042,1,55,42,5475,4175
50um-055-043,1,55,43,5475,4275
50um-055-044,1,55,44,5475,4375
50um-055-045,1,55,45,5475,4475
50um-055-046,1,55,46,5475,4575
50um-055-047,1,55,47,5475,4675
50um-055-048,1,55,48,5475,4775
50um-055-049,1,55,49,5475,4875
50um-055-050,1,55,50,5475,4975
50um-055-051,1,55,51,5475,5075
50um-055-052,1,55,52,5475,5175
50um-055-053,1,55,53,5475,5275
50um-055-054,1,55,54,5475,5375
50um-055-055,1,55,55,5475,5475
50um-055-056,1,55,56,5475,5575
50um-055-057,1,55,57,5475,5675
50um-055-058,1,55,58,5475,5775
50um-055-059,1,55,59,5475,5875
50um-055-060,1,55,60,5475,5975
50um-055-061,1,55,61,5475,6075
50um-055-062,1,55,62,5475,6175
50um-055-063,1,55,63,5475,6275
50um-055-064,1,55,64,5475,6375
50um-056-001,1,56,1,5575,75
50um-056-002,1,56,2,5575,175
50um-056-003,1,56,3,5575,275
50um-056-004,1,56,4,5575,375
50um-056-005,1,56,5,5575,475
50um-056-006,1,56,6,5575,575
50um-056-007,1,56,7,5575,675
50um-056-008,1,56,8,5575,775
50um-056-009,1,56,9,5575,875
50um-056-010,1,56,10,5575,975
50um-056-011,1,56,11,5575,1075
50um-056-012,1,56,12,5575,1175
50um-056-013,1,56,13,5575,1275
50um-056-014,1,56,14,5575,1375
50um-056-015,1,56,15,5575,1475
50um-056-016,1,56,16,5575,1575
50um-056-017,1,56,17,5575,1675
50um-056-018,1,56,18,5575,1775
50um-056-019,1,56,19,5575,1875
50um-056-020,1,56,20,5575,1975
50um-056-021,1,56,21,5575,2075
50um-056-022,1,56,22,5575,2175
50um-056-023,1,56,23,5575,2275
50um-056-024,1,56,24,5575,2375
50um-056-025,1,56,25,5575,2475
50um-056-026,1,56,26,5575,2575
50um-056-027,1,56,27,5575,2675
50um-056-028,1,56,28,5575,2775
50um-056-029,1,56,29,5575,2875
50um-056-030,1,56,30,5575,2975
50um-056-031,1,56,31,5575,3075
50um-056-032,1,56,32,5575,3175
50um-056-033,1,56,33,5575,3275
50um-056-034,1,56,34,5575,3375
50um-056-035,1,56,35,5575,3475
50um-056-036,1,56,36,5575,3575
50um-056-037,1,56,37,5575,3675
50um-056-038,1,56,38,5575,3775
50um-056-039,1,56,39,5575,3875
50um-056-040,1,56,40,5575,3975
50um-056-041,1,56,41,5575,4075
50um-056-042,1,56,42,5575,4175
50um-056-043,1,56,43,5575,4275
50um-056-044,1,56,44,5575,4375
50um-056-045,1,56,45,5575,4475
50um-056-046,1,56,46,5575,4575
50um-056-047,1,56,47,5575,4675
50um-056-048,1,56,48,5575,4775
50um-056-049,1,56,49,5575,4875
50um-056-050,1,56,50,5575,4975
50um-056-051,1,56,51,5575,5075
50um-056-052,1,56,52,5575,5175
50um-056-053,1,56,53,5575,5275
50um-056-054,1,56,54,5575,5375
50um-056-055,1,56,55,5575,5475
50um-056-056,1,56,56,5575,5575
50um-056-057,1,56,57,5575,5675
50um-056-058,1,56,58,5575,5775
50um-056-059,1,56,59,5575,5875
50um-056-060,1,56,60,5575,5975
50um-056-061,1,56,61,5575,6075
50um-056-062,1,56,62,5575,6175
50um-056-063,1,56,63,5575,6275
50um-056-064,1,56,64,5575,6375
50um-057-001,1,57,1,5675,75
50um-057-002,1,57,2,5675,175
50um-057-003,1,57,3,5675,275
50um-057-004,1,57,4,5675,375
50um-057-005,1,57,5,5675,475
50um-057-006,1,57,6,5675,575
50um-057-007,1,57,7,5675,675
50um-057-008,1,57,8,5675,775
50um-057-009,1,57,9,5675,875
50um-057-010,1,57,10,5675,975
50um-057-011,1,57,11,5675,1075
50um-057-012,1,57,12,5675,1175
50um-057-013,1,57,13,5675,1275
50um-057-014,1,57,14,5675,1375
50um-057-015,1,57,15,5675,1475
50um-057-016,1,57,16,5675,1575
50um-057-017,1,57,17,5675,1675
50um-057-018,1,57,18,5675,1775
50um-057-019,1,57,19,5675,1875
50um-057-020,1,57,20,5675,1975
50um-057-021,1,57,21,5675,2075
50um-057-022,1,57,22,5675,2175
50um-057-023,1,57,23,5675,2275
50um-057-024,1,57,24,5675,2375
50um-057-025,1,57,25,5675,2475
50um-057-026,1,57,26,5675,2575
50um-057-027,1,57,27,5675,2675
50um-057-028,1,57,28,5675,2775
50um-057-029,1,57,29,5675,2875
50um-057-030,1,57,30,5675,2975
50um-057-031,1,57,31,5675,3075
50um-057-032,1,57,32,5675,3175
50um-057-033,1,57,33,5675,3275
50um-057-034,1,57,34,5675,3375
50um-057-035,1,57,35,5675,3475
50um-057-036,1,57,36,5675,3575
50um-057-037,1,57,37,5675,3675
50um-057-038,1,57,38,5675,3775
50um-057-039,1,57,39,5675,3875
50um-057-040,1,57,40,5675,3975
50um-057-041,1,57,41,5675,4075
50um-057-042,1,57,42,5675,4175
50um-057-043,1,57,43,5675,4275
50um-057-044,1,57,44,5675,4375
50um-057-045,1,57,45,5675,4475
50um-057-046,1,57,46,5675,4575
50um-057-047,1,57,47,5675,4675
50um-057-048,1,57,48,5675,4775
50um-057-049,1,57,49,5675,4875
50um-057-050,1,57,50,5675,4975
50um-057-051,1,57,51,5675,5075
50um-057-052,1,57,52,5675,5175
50um-057-053,1,57,53,5675,5275
50um-057-054,1,57,54,5675,5375
50um-057-055,1,57,55,5675,5475
50um-057-056,1,57,56,5675,5575
50um-057-057,1,57,57,5675,5675
50um-057-058,1,57,58,5675,5775
50um-057-059,1,57,59,5675,5875
50um-057-060,1,57,60,5675,5975
50um-057-061,1,57,61,5675,6075
50um-057-062,1,57,62,5675,6175
50um-057-063,1,57,63,5675,6275
50um-057-064,1,57,64,5675,6375
50um-058-001,1,58,1,5775,75
50um-058-002,1,58,2,5775,175
50um-058-003,1,58,3,5775,275
50um-058-004,1,58,4,5775,375
50um-058-005,1,58,5,5775,475
50um-058-006,1,58,6,5775,575
50um-058-007,1,58,7,5775,675
50um-058-008,1,58,8,5775,775
50um-058-009,1,58,9,5775,875
50um-058-010,1,58,10,5775,975
50um-058-011,1,58,11,5775,1075
50um-058-012,1,58,12,5775,1175
50um-058-013,1,58,13,5775,1275
50um-058-014,1,58,14,5775,1375
50um-058-015,1,58,15,5775,1475
50um-058-016,1,58,16,5775,1575
50um-058-017,1,58,17,5775,1675
50um-058-018,1,58,18,5775,1775
50um-058-019,1,58,19,5775,1875
50um-058-020,1,58,20,5775,1975
50um-058-021,1,58,21,5775,2075
50um-058-022,1,58,22,5775,2175
50um-058-023,1,58,23,5775,2275
50um-058-024,1,58,24,5775,2375
50um-058-025,1,58,25,5775,2475
50um-058-026,1,58,26,5775,2575
50um-058-027,1,58,27,5775,2675
50um-058-028,1,58,28,5775,2775
50um-058-029,1,58,29,5775,2875
50um-058-030,1,58,30,5775,2975
50um-058-031,1,58,31,5775,3075
50um-058-032,1,58,32,5775,3175
50um-058-033,1,58,33,5775,3275
50um-058-034,1,58,34,5775,3375
50um-058-035,1,58,35,5775,3475
50um-058-036,1,58,36,5775,3575
50um-058-037,1,58,37,5775,3675
50um-058-038,1,58,38,5775,3775
50um-058-039,1,58,39,5775,3875
50um-058-040,1,58,40,5775,3975
50um-058-041,1,58,41,5775,4075
50um-058-042,1,58,42,5775,4175
50um-058-043,1,58,43,5775,4275
50um-058-044,1,58,44,5775,4375
50um-058-045,1,58,45,5775,4475
50um-058-046,1,58,46,5775,4575
50um-058-047,1,58,47,5775,4675
50um-058-048,1,58,48,5775,4775
50um-058-049,1,58,49,5775,4875
50um-058-050,1,58,50,5775,4975
50um-058-051,1,58,51,5775,5075
50um-058-052,1,58,52,5775,5175
50um-058-053,1,58,53,5775,5275
50um-058-054,1,58,54,5775,5375
50um-058-055,1,58,55,5775,5475
50um-058-056,1,58,56,5775,5575
50um-058-057,1,58,57,5775,5675
50um-058-058,1,58,58,5775,5775
50um-058-059,1,58,59,5775,5875
50um-058-060,1,58,60,5775,5975
50um-058-061,1,58,61,5775,6075
50um-058-062,1,58,62,5775,6175
50um-058-063,1,58,63,5775,6275
50um-058-064,1,58,64,5775,6375
50um-059-001,1,59,1,5875,75
50um-059-002,1,59,2,5875,175
50um-059-003,1,59,3,5875,275
50um-059-004,1,59,4,5875,375
50um-059-005,1,59,5,5875,475
50um-059-006,1,59,6,5875,575
50um-059-007,1,59,7,5875,675
50um-059-008,1,59,8,5875,775
50um-059-009,1,59,9,5875,875
50um-059-010,1,59,10,5875,975
50um-059-011,1,59,11,5875,1075
50um-059-012,1,59,12,5875,1175
50um-059-013,1,59,13,5875,1275
50um-059-014,1,59,14,5875,1375
50um-059-015,1,59,15,5875,1475
50um-059-016,1,59,16,5875,1575
50um-059-017,1,59,17,5875,1675
50um-059-018,1,59,18,5875,1775
50um-059-019,1,59,19,5875,1875
50um-059-020,1,59,20,5875,1975
50um-059-021,1,59,21,5875,2075
50um-059-022,1,59,22,5875,2175
50um-059-023,1,59,23,5875,2275
50um-059-024,1,59,24,5875,2375
50um-059-025,1,59,25,5875,2475
50um-059-026,1,59,26,5875,2575
50um-059-027,1,59,27,5875,2675
50um-059-028,1,59,28,5875,2775
50um-059-029,1,59,29,5875,2875
50um-059-030,1,59,30,5875,2975
50um-059-031,1,59,31,5875,3075
50um-059-032,1,59,32,5875,3175
50um-059-033,1,59,33,5875,3275
50um-059-034,1,59,34,5875,3375
50um-059-035,1,59,35,5875,3475
50um-059-036,1,59,36,5875,3575
50um-059-037,1,59,37,5875,3675
50um-059-038,1,59,38,5875,3775
50um-059-039,1,59,39,5875,3875
50um-059-040,1,59,40,5875,3975
50um-059-041,1,59,41,5875,4075
50um-059-042,1,59,42,5875,4175
50um-059-043,1,59,43,5875,4275
50um-059-044,1,59,44,5875,4375
50um-059-045,1,59,45,5875,4475
50um-059-046,1,59,46,5875,4575
50um-059-047,1,59,47,5875,4675
50um-059-048,1,59,48,5875,4775
50um-059-049,1,59,49,5875,4875
50um-059-050,1,59,50,5875,4975
50um-059-051,1,59,51,5875,5075
50um-059-052,1,59,52,5875,5175
50um-059-053,1,59,53,5875,5275
50um-059-054,1,59,54,5875,5375
50um-059-055,1,59,55,5875,5475
50um-059-056,1,59,56,5875,5575
50um-059-057,1,59,57,5875,5675
50um-059-058,1,59,58,5875,5775
50um-059-059,1,59,59,5875,5875
50um-059-060,1,59,60,5875,5975
50um-059-061,1,59,61,5875,6075
50um-059-062,1,59,62,5875,6175
50um-059-063,1,59,63,5875,6275
50um-059-064,1,59,64,5875,6375
50um-060-001,1,60,1,5975,75
50um-060-002,1,60,2,5975,175
50um-060-003,1,60,3,5975,275
50um-060-004,1,60,4,5975,375
50um-060-005,1,60,5,5975,475
50um-060-006,1,60,6,5975,575
50um-060-007,1,60,7,5975,675
50um-060-008,1,60,8,5975,775
50um-060-009,1,60,9,5975,875
50um-060-010,1,60,10,5975,975
50um-060-011,1,60,11,5975,1075
50um-060-012,1,60,12,5975,1175
50um-060-013,1,60,13,5975,1275
50um-060-014,1,60,14,5975,1375
50um-060-015,1,60,15,5975,1475
50um-060-016,1,60,16,5975,1575
50um-060-017,1,60,17,5975,1675
50um-060-018,1,60,18,5975,1775
50um-060-019,1,60,19,5975,1875
50um-060-020,1,60,20,5975,1975
50um-060-021,1,60,21,5975,2075
50um-060-022,1,60,22,5975,2175
50um-060-023,1,60,23,5975,2275
50um-060-024,1,60,24,5975,2375
50um-060-025,1,60,25,5975,2475
50um-060-026,1,60,26,5975,2575
50um-060-027,1,60,27,5975,2675
50um-060-028,1,60,28,5975,2775
50um-060-029,1,60,29,5975,2875
50um-060-030,1,60,30,5975,2975
50um-060-031,1,60,31,5975,3075
50um-060-032,1,60,32,5975,3175
50um-060-033,1,60,33,5975,3275
50um-060-034,1,60,34,5975,3375
50um-060-035,1,60,35,5975,3475
50um-060-036,1,60,36,5975,3575
50um-060-037,1,60,37,5975,3675
50um-060-038,1,60,38,5975,3775
50um-060-039,1,60,39,5975,3875
50um-060-040,1,60,40,5975,3975
50um-060-041,1,60,41,5975,4075
50um-060-042,1,60,42,5975,4175
50um-060-043,1,60,43,5975,4275
50um-060-044,1,60,44,5975,4375
50um-060-045,1,60,45,5975,4475
50um-060-046,1,60,46,5975,4575
50um-060-047,1,60,47,5975,4675
50um-060-048,1,60,48,5975,4775
50um-060-049,1,60,49,5975,4875
50um-060-050,1,60,50,5975,4975
50um-060-051,1,60,51,5975,5075
50um-060-052,1,60,52,5975,5175
50um-060-053,1,60,53,5975,5275
50um-060-054,1,60,54,5975,5375
50um-060-055,1,60,55,5975,5475
50um-060-056,1,60,56,5975,5575
50um-060-057,1,60,57,5975,5675
50um-060-058,1,60,58,5975,5775
50um-060-059,1,60,59,5975,5875
50um-060-060,1,60,60,5975,5975
50um-060-061,1,60,61,5975,6075
50um-060-062,1,60,62,5975,6175
50um-060-063,1,60,63,5975,6275
50um-060-064,1,60,64,5975,6375
50um-061-001,1,61,1,6075,75
50um-061-002,1,61,2,6075,175
50um-061-003,1,61,3,6075,275
50um-061-004,1,61,4,6075,375
50um-061-005,1,61,5,6075,475
50um-061-006,1,61,6,6075,575
50um-061-007,1,61,7,6075,675
50um-061-008,1,61,8,6075,775
50um-061-009,1,61,9,6075,875
50um-061-010,1,61,10,6075,975
50um-061-011,1,61,11,6075,1075
50um-061-012,1,61,12,6075,1175
50um-061-013,1,61,13,6075,1275
50um-061-014,1,61,14,6075,1375
50um-061-015,1,61,15,6075,1475
50um-061-016,1,61,16,6075,1575
50um-061-017,1,61,17,6075,1675
50um-061-018,1,61,18,6075,1775
50um-061-019,1,61,19,6075,1875
50um-061-020,1,61,20,6075,1975
50um-061-021,1,61,21,6075,2075
50um-061-022,1,61,22,6075,2175
50um-061-023,1,61,23,6075,2275
50um-061-024,1,61,24,6075,2375
50um-061-025,1,61,25,6075,2475
50um-061-026,1,61,26,6075,2575
50um-061-027,1,61,27,6075,2675
50um-061-028,1,61,28,6075,2775
50um-061-029,1,61,29,6075,2875
50um-061-030,1,61,30,6075,2975
50um-061-031,1,61,31,6075,3075
50um-061-032,1,61,32,6075,3175
50um-061-033,1,61,33,6075,3275
50um-061-034,1,61,34,6075,3375
50um-061-035,1,61,35,6075,3475
50um-061-036,1,61,36,6075,3575
50um-061-037,1,61,37,6075,3675
50um-061-038,1,61,38,6075,3775
50um-061-039,1,61,39,6075,3875
50um-061-040,1,61,40,6075,3975
50um-061-041,1,61,41,6075,4075
50um-061-042,1,61,42,6075,4175
50um-061-043,1,61,43,6075,4275
50um-061-044,1,61,44,6075,4375
50um-061-045,1,61,45,6075,4475
50um-061-046,1,61,46,6075,4575
50um-061-047,1,61,47,6075,4675
50um-061-048,1,61,48,6075,4775
50um-061-049,1,61,49,6075,4875
50um-061-050,1,61,50,6075,4975
50um-061-051,1,61,51,6075,5075
50um-061-052,1,61,52,6075,5175
50um-061-053,1,61,53,6075,5275
50um-061-054,1,61,54,6075,5375
50um-061-055,1,61,55,6075,5475
50um-061-056,1,61,56,6075,5575
50um-061-057,1,61,57,6075,5675
50um-061-058,1,61,58,6075,5775
50um-061-059,1,61,59,6075,5875
50um-061-060,1,61,60,6075,5975
50um-061-061,1,61,61,6075,6075
50um-061-062,1,61,62,6075,6175
50um-061-063,1,61,63,6075,6275
50um-061-064,1,61,64,6075,6375
50um-062-001,1,62,1,6175,75
50um-062-002,1,62,2,6175,175
50um-062-003,1,62,3,6175,275
50um-062-004,1,62,4,6175,375
50um-062-005,1,62,5,6175,475
50um-062-006,1,62,6,6175,575
50um-062-007,1,62,7,6175,675
50um-062-008,1,62,8,6175,775
50um-062-009,1,62,9,6175,875
50um-062-010,1,62,10,6175,975
50um-062-011,1,62,11,6175,1075
50um-062-012,1,62,12,6175,1175
50um-062-013,1,62,13,6175,1275
50um-062-014,1,62,14,6175,1375
50um-062-015,1,62,15,6175,1475
50um-062-016,1,62,16,6175,1575
50um-062-017,1,62,17,6175,1675
50um-062-018,1,62,18,6175,1775
50um-062-019,1,62,19,6175,1875
50um-062-020,1,62,20,6175,1975
50um-062-021,1,62,21,6175,2075
50um-062-022,1,62,22,6175,2175
50um-062-023,1,62,23,6175,2275
50um-062-024,1,62,24,6175,2375
50um-062-025,1,62,25,6175,2475
50um-062-026,1,62,26,6175,2575
50um-062-027,1,62,27,6175,2675
50um-062-028,1,62,28,6175,2775
50um-062-029,1,62,29,6175,2875
50um-062-030,1,62,30,6175,2975
50um-062-031,1,62,31,6175,3075
50um-062-032,1,62,32,6175,3175
50um-062-033,1,62,33,6175,3275
50um-062-034,1,62,34,6175,3375
50um-062-035,1,62,35,6175,3475
50um-062-036,1,62,36,6175,3575
50um-062-037,1,62,37,6175,3675
50um-062-038,1,62,38,6175,3775
50um-062-039,1,62,39,6175,3875
50um-062-040,1,62,40,6175,3975
50um-062-041,1,62,41,6175,4075
50um-062-042,1,62,42,6175,4175
50um-062-043,1,62,43,6175,4275
50um-062-044,1,62,44,6175,4375
50um-062-045,1,62,45,6175,4475
50um-062-046,1,62,46,6175,4575
50um-062-047,1,62,47,6175,4675
50um-062-048,1,62,48,6175,4775
50um-062-049,1,62,49,6175,4875
50um-062-050,1,62,50,6175,4975
50um-062-051,1,62,51,6175,5075
50um-062-052,1,62,52,6175,5175
50um-062-053,1,62,53,6175,5275
50um-062-054,1,62,54,6175,5375
50um-062-055,1,62,55,6175,5475
50um-062-056,1,62,56,6175,5575
50um-062-057,1,62,57,6175,5675
50um-062-058,1,62,58,6175,5775
50um-062-059,1,62,59,6175,5875
50um-062-060,1,62,60,6175,5975
50um-062-061,1,62,61,6175,6075
50um-062-062,1,62,62,6175,6175
50um-062-063,1,62,63,6175,6275
50um-062-064,1,62,64,6175,6375
50um-063-001,1,63,1,6275,75
50um-063-002,1,63,2,6275,175
50um-063-003,1,63,3,6275,275
50um-063-004,1,63,4,6275,375
50um-063-005,1,63,5,6275,475
50um-063-006,1,63,6,6275,575
50um-063-007,1,63,7,6275,675
50um-063-008,1,63,8,6275,775
50um-063-009,1,63,9,6275,875
50um-063-010,1,63,10,6275,975
50um-063-011,1,63,11,6275,1075
50um-063-012,1,63,12,6275,1175
50um-063-013,1,63,13,6275,1275
50um-063-014,1,63,14,6275,1375
50um-063-015,1,63,15,6275,1475
50um-063-016,1,63,16,6275,1575
50um-063-017,1,63,17,6275,1675
50um-063-018,1,63,18,6275,1775
50um-063-019,1,63,19,6275,1875
50um-063-020,1,63,20,6275,1975
50um-063-021,1,63,21,6275,2075
50um-063-022,1,63,22,6275,2175
50um-063-023,1,63,23,6275,2275
50um-063-024,1,63,24,6275,2375
50um-063-025,1,63,25,6275,2475
50um-063-026,1,63,26,6275,2575
50um-063-027,1,63,27,6275,2675
50um-063-028,1,63,28,6275,2775
50um-063-029,1,63,29,6275,2875
50um-063-030,1,63,30,6275,2975
50um-063-031,1,63,31,6275,3075
50um-063-032,1,63,32,6275,3175
50um-063-033,1,63,33,6275,3275
50um-063-034,1,63,34,6275,3375
50um-063-035,1,63,35,6275,3475
50um-063-036,1,63,36,6275,3575
50um-063-037,1,63,37,6275,3675
50um-063-038,1,63,38,6275,3775
50um-063-039,1,63,39,6275,3875
50um-063-040,1,63,40,6275,3975
50um-063-041,1,63,41,6275,4075
50um-063-042,1,63,42,6275,4175
50um-063-043,1,63,43,6275,4275
50um-063-044,1,63,44,6275,4375
50um-063-045,1,63,45,6275,4475
50um-063-046,1,63,46,6275,4575
50um-063-047,1,63,47,6275,4675
50um-063-048,1,63,48,6275,4775
50um-063-049,1,63,49,6275,4875
50um-063-050,1,63,50,6275,4975
50um-063-051,1,63,51,6275,5075
50um-063-052,1,63,52,6275,5175
50um-063-053,1,63,53,6275,5275
50um-063-054,1,63,54,6275,5375
50um-063-055,1,63,55,6275,5475
50um-063-056,1,63,56,6275,5575
50um-063-057,1,63,57,6275,5675
50um-063-058,1,63,58,6275,5775
50um-063-059,1,63,59,6275,5875
50um-063-060,1,63,60,6275,5975
50um-063-061,1,63,61,6275,6075
50um-063-062,1,63,62,6275,6175
50um-063-063,1,63,63,6275,6275
50um-063-064,1,63,64,6275,6375
50um-064-001,1,64,1,6375,75
50um-064-002,1,64,2,6375,175
50um-064-003,1,64,3,6375,275
50um-064-004,1,64,4,6375,375
50um-064-005,1,64,5,6375,475
50um-064-006,1,64,6,6375,575
50um-064-007,1,64,7,6375,675
50um-064-008,1,64,8,6375,775
50um-064-009,1,64,9,6375,875
50um-064-010,1,64,10,6375,975
50um-064-011,1,64,11,6375,1075
50um-064-012,1,64,12,6375,1175
50um-064-013,1,64,13,6375,1275
50um-064-014,1,64,14,6375,1375
50um-064-015,1,64,15,6375,1475
50um-064-016,1,64,16,6375,1575
50um-064-017,1,64,17,6375,1675
50um-064-018,1,64,18,6375,1775
50um-064-019,1,64,19,6375,1875
50um-064-020,1,64,20,6375,1975
50um-064-021,1,64,21,6375,2075
50um-064-022,1,64,22,6375,2175
50um-064-023,1,64,23,6375,2275
50um-064-024,1,64,24,6375,2375
50um-064-025,1,64,25,6375,2475
50um-064-026,1,64,26,6375,2575
50um-064-027,1,64,27,6375,2675
50um-064-028,1,64,28,6375,2775
50um-064-029,1,64,29,6375,2875
50um-064-030,1,64,30,6375,2975
50um-064-031,1,64,31,6375,3075
50um-064-032,1,64,32,6375,3175
50um-064-033,1,64,33,6375,3275
50um-064-034,1,64,34,6375,3375
50um-064-035,1,64,35,6375,3475
50um-064-036,1,64,36,6375,3575
50um-064-037,1,64,37,6375,3675
50um-064-038,1,64,38,6375,3775
50um-064-039,1,64,39,6375,3875
50um-064-040,1,64,40,6375,3975
50um-064-041,1,64,41,6375,4075
50um-064-042,1,64,42,6375,4175
50um-064-043,1,64,43,6375,4275
50um-064-044,1,64,44,6375,4375
50um-064-045,1,64,45,6375,4475
50um-064-046,1,64,46,6375,4575
50um-064-047,1,64,47,6375,4675
50um-064-048,1,64,48,6375,4775
50um-064-049,1,64,49,6375,4875
50um-064-050,1,64,50,6375,4975
50um-064-051,1,64,51,6375,5075
50um-064-052,1,64,52,6375,5175
50um-064-053,1,64,53,6375,5275
50um-064-054,1,64,54,6375,5375
50um-064-055,1,64,55,6375,5475
50um-064-056,1,64,56,6375,5575
50um-064-057,1,64,57,6375,5675
50um-064-058,1,64,58,6375,5775
50um-064-059,1,64,59,6375,5875
50um-064-060,1,64,60,6375,5975
50um-064-061,1,64,61,6375,6075
50um-064-062,1,64,62,6375,6175
50um-064-063,1,64,63,6375,6275
50um-064-064,1,64,64,6375,6375
